elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
53.583,18.2806,1.4789,-0.0326,19.9543,0.0832,0.2094,2.1793,128.176,2.2371,0.6793,0.4552,-1.0,-0.5448,fast_straight,False
53.783,18.3652,1.4799,0.0668,20.0326,0.0998,0.2094,2.1645,128.385,2.2407,0.6645,0.4589,-1.0,-0.5411,fast_straight,False
54.093,18.5198,1.5001,0.1868,20.1501,0.1248,0.2094,2.1329,127.85,2.2314,0.6329,0.4668,-1.0,-0.5332,fast_right,False
54.383,18.6897,1.5389,0.2618,20.2673,0.1497,0.2094,2.1021,126.633,2.2102,0.6021,0.4745,-1.0,-0.5255,fast_right,False
54.592,18.7812,1.5646,0.2868,20.3457,0.1664,0.2094,2.0983,126.212,2.2028,0.5983,0.4754,-1.0,-0.5246,fast_right,False
54.893,18.9019,1.6007,0.2868,20.463,0.1913,0.2094,2.1032,125.922,2.1978,0.6032,0.4742,-1.0,-0.5258,fast_right,False
55.095,18.9827,1.6237,0.2618,20.5413,0.208,0.2094,2.1056,125.751,2.1948,0.6056,0.4736,-1.0,-0.5264,fast_right,False
55.394,19.1053,1.6525,0.1868,20.6587,0.2329,0.2094,2.1043,125.578,2.1917,0.6043,0.4739,-1.0,-0.5261,fast_right,False
55.688,19.2301,1.6694,0.0668,20.7761,0.2579,0.2094,2.0934,125.603,2.1922,0.5934,0.4766,-1.0,-0.5234,fast_right,False
55.982,19.356,1.669,-0.0826,20.8933,0.2828,0.2094,2.07,125.957,2.1984,0.57,0.4825,-1.0,-0.5175,fast_left,False
56.287,19.4804,1.65,-0.227,21.0108,0.3077,0.2094,2.0356,126.746,2.2121,0.5356,0.4911,-1.0,-0.5089,fast_left,False
56.585,19.6015,1.6152,-0.332,21.1281,0.3327,0.2094,1.9939,127.966,2.2334,0.4939,0.5061,-1.0,-0.4939,fast_left,False
56.883,19.7192,1.5704,-0.392,21.2455,0.3576,0.2094,1.9494,129.529,2.2607,0.4494,0.5506,-1.0,-0.4494,fast_left,False
57.186,19.8351,1.521,-0.407,21.3629,0.3826,0.2094,1.9052,131.308,2.2918,0.4052,0.5948,-1.0,-0.4052,fast_left,False
57.494,19.9513,1.4723,-0.377,21.4803,0.4076,0.2094,1.8632,133.148,2.3239,0.3632,0.6368,-1.0,-0.3632,fast_left,False
57.783,20.0699,1.4296,-0.302,21.5976,0.3992,-0.2094,1.8427,158.0,2.7576,0.3427,0.6573,-1.0,-0.3427,fast_left,False
58.083,20.1919,1.3985,-0.182,21.715,0.3742,-0.2094,1.8355,158.079,2.759,0.3355,0.6645,-1.0,-0.3355,fast_left,False
